referral_id,referrer_id,referee_id,referral_code,timestamp,referrer_device_id,referee_device_id,referrer_ip,referee_ip,ip_account_count,email_domain,referrer_account_age_days,referee_account_age_days,referrals_in_7d,referrals_in_1hr,min_gap_sec,referral_code_usage_7d,referrer_city,referee_city,geo_velocity_kmph,location_mismatch_flag,same_address_count,pan_hash,identity_risk_score,credit_age_months,device_similarity_score,card_activated,cash_advance_ratio,promo_active,promo_start_gap_min,referrer_dormancy_days,referral_cluster_id,referral_cluster_size,fraud_type,is_fraud
REF_001392,CUST_21909,CUST_97417,CODE_1909_151,2026-04-15 21:23:11,DEV_A1048D8A,DEV_26E7744D,10.180.99.105,10.103.17.158,2,yahoo.com,1839,99,0,0,12966,2,Hyderabad,Surat,33.01,False,1,e930e85fb144fc55,0.007,15,0.049,True,0.076,False,-1,4,CLUSTER_0000,1,LEGITIMATE,0
REF_003976,CUST_46896,CUST_87057,CODE_6896_202,2025-10-31 17:12:24,DEV_C2DC3F57,DEV_9DF55935,192.168.10.0,172.18.48.166,2,icloud.com,1145,123,0,0,59893,2,Delhi,Delhi,49.89,False,1,33adb2c5126c85c9,0.201,49,0.232,True,0.124,False,-1,30,CLUSTER_0000,1,LEGITIMATE,0
REF_004317,CUST_22465,CUST_82232,CODE_2465_649,2025-09-09 15:20:39,DEV_46A754A3,DEV_CEAC8389,10.133.189.255,172.29.209.16,1,outlook.com,1520,232,2,0,44461,4,Ahmedabad,Mumbai,38.44,False,1,bbf119fe012a5336,0.167,41,0.025,True,0.014,False,-1,5,CLUSTER_0000,1,LEGITIMATE,0
REF_008895,CUST_53255,CUST_68338,CODE_3255_297,2026-04-06 05:05:07,DEV_4E36A99E,DEV_BB057CD9,172.24.11.127,192.168.54.68,1,hotmail.com,278,299,12,2,529,1,Kolkata,Pune,18.02,False,1,3e8fe64cff37fdec,0.273,89,0.199,True,0.076,False,-1,28,CLUSTER_0000,1,HIGH_VELOCITY,1
REF_007388,CUST_49564,CUST_79575,CODE_9564_356,2025-10-05 12:16:58,DEV_D8EE35A5,DEV_9E3DF5F9,172.16.149.88,10.72.45.167,1,icloud.com,310,162,3,0,40608,2,Mumbai,Chennai,12.24,False,2,b632bf4948df2cc0,0.219,77,0.442,True,0.119,False,-1,26,CLUSTER_0000,1,LEGITIMATE,0
REF_008643,CUST_37229,CUST_88044,CODE_7229_954,2026-04-22 12:47:05,DEV_A5569F31,DEV_92BA7072,172.28.97.84,10.69.157.236,1,protonmail.com,44,37,6,1,61685,1,Ahmedabad,Pune,13.77,False,2,c5a7c38fc9f1cd5c,0.02,31,0.235,True,0.199,False,-1,21,CLUSTER_0011,4,REFERRAL_RING,1
REF_000084,CUST_59950,CUST_65851,CODE_9950_806,2025-08-26 23:57:30,DEV_C81CB51D,DEV_26A6C5EF,172.25.227.51,172.22.124.159,2,outlook.com,574,132,0,0,39901,5,Bengaluru,Bengaluru,1.98,False,1,57f2772960b59fe6,0.275,37,0.137,True,0.06,False,-1,5,CLUSTER_0000,1,LEGITIMATE,0
REF_000874,CUST_30269,CUST_85706,CODE_0269_782,2025-12-19 14:07:34,DEV_A2FD2EEC,DEV_AF8DF95E,172.31.9.133,172.24.240.17,2,protonmail.com,932,91,0,0,47416,3,Kolkata,Ahmedabad,24.41,False,1,8d50fc4f8b10c4f6,0.094,64,0.289,True,0.057,False,-1,22,CLUSTER_0000,1,LEGITIMATE,0
REF_009632,CUST_54277,CUST_70283,CODE_4277_318,2025-07-11 13:12:34,DEV_7E630F70,DEV_204708C4,192.168.20.153,172.29.146.14,1,gmail.com,1059,305,13,9,110,2,Jaipur,Ahmedabad,14.82,False,1,7e2ec844390c9db7,0.125,55,0.286,True,0.138,False,-1,6,CLUSTER_0000,1,BURST_VELOCITY,1
REF_008876,CUST_39807,CUST_61777,CODE_9807_190,2025-07-23 12:29:49,DEV_FDC2F8A6,DEV_055E46A8,10.190.15.131,192.168.41.125,2,hotmail.com,183,134,15,2,3049,5,Pune,Chennai,31.01,False,2,438220dea8420e64,0.212,13,0.168,True,0.088,False,-1,20,CLUSTER_0000,1,HIGH_VELOCITY,1
REF_004558,CUST_12186,CUST_78415,CODE_2186_693,2025-12-02 09:07:28,DEV_A824FEE1,DEV_9EF1283A,192.168.123.64,192.168.58.122,2,rediffmail.com,202,40,3,0,27963,5,Pune,Jaipur,0.05,False,1,b7c04159f7d51106,0.01,62,0.192,True,0.126,False,-1,12,CLUSTER_0000,1,LEGITIMATE,0
REF_004501,CUST_37189,CUST_77236,CODE_7189_770,2025-10-01 16:21:56,DEV_7633DA37,DEV_814AEB1D,10.152.96.239,10.6.178.72,2,rediffmail.com,1897,142,2,0,36516,4,Delhi,Hyderabad,6.47,False,1,37877d098648bd42,0.272,89,0.497,True,0.018,False,-1,21,CLUSTER_0000,1,LEGITIMATE,0
REF_004648,CUST_22082,CUST_75259,CODE_2082_152,2025-04-30 08:19:48,DEV_921B95CF,DEV_955C4806,172.23.93.17,192.168.200.251,2,hotmail.com,1132,143,3,0,72911,2,Hyderabad,Delhi,42.85,False,1,f8373e4f3cc59bc2,0.122,68,0.363,True,0.098,False,-1,24,CLUSTER_0000,1,LEGITIMATE,0
REF_002039,CUST_42461,CUST_97686,CODE_2461_137,2026-02-09 10:09:11,DEV_A25DC9FA,DEV_EAF6B4BB,172.29.235.8,172.31.230.156,2,yahoo.com,1753,143,0,0,57991,5,Bengaluru,Mumbai,34.73,False,2,572fa61220802be0,0.164,73,0.02,True,0.142,False,-1,1,CLUSTER_0000,1,LEGITIMATE,0
REF_009721,CUST_13286,CUST_65626,CODE_3286_698,2025-09-26 23:13:58,DEV_8DAB65BC,DEV_5E9EF01F,87.224.119.70,105.107.43.118,1,hotmail.com,1963,58,3,1,47678,4,Mumbai,Delhi,1771.65,True,1,5dfb691e86e086d2,0.095,67,0.048,True,0.168,False,-1,25,CLUSTER_0000,1,GEO_VELOCITY,1
REF_006952,CUST_21543,CUST_62388,CODE_1543_851,2026-04-17 21:30:02,DEV_4408445E,DEV_39312539,192.168.89.87,192.168.96.6,2,hotmail.com,321,198,1,0,16765,1,Jaipur,Hyderabad,11.25,False,2,46c6901c84c87678,0.067,27,0.374,True,0.017,False,-1,15,CLUSTER_0000,1,LEGITIMATE,0
REF_002451,CUST_26003,CUST_71191,CODE_6003_643,2025-12-07 19:30:50,DEV_D386BDFB,DEV_22EBB8E5,192.168.44.36,10.99.177.117,2,outlook.com,1814,336,3,0,67173,5,Kolkata,Delhi,53.87,False,2,47717d94d6e4c508,0.177,67,0.393,True,0.01,False,-1,2,CLUSTER_0000,1,LEGITIMATE,0
REF_003955,CUST_54583,CUST_60553,CODE_4583_838,2025-05-03 23:19:49,DEV_332FE6E2,DEV_CA29E580,10.71.197.249,10.153.186.145,2,protonmail.com,1725,240,0,0,63536,2,Delhi,Surat,9.25,False,1,97db75da822d0a36,0.299,85,0.123,True,0.086,False,-1,6,CLUSTER_0000,1,LEGITIMATE,0
REF_002330,CUST_48564,CUST_70341,CODE_8564_325,2026-01-21 04:29:20,DEV_D5891C83,DEV_FB8A52A2,172.19.148.120,10.31.203.228,2,gmail.com,734,305,1,0,62602,4,Mumbai,Pune,5.78,False,1,033d1f090ff7cd1c,0.008,88,0.452,True,0.077,False,-1,13,CLUSTER_0000,1,LEGITIMATE,0
REF_009150,CUST_26135,CUST_76252,CODE_6135_692,2025-07-16 23:32:52,DEV_4BA59CCF,DEV_5021F122,192.168.218.125,10.62.206.215,1,maildrop.cc,502,8,2,1,82429,5,Surat,Hyderabad,14.63,False,1,941f81d69f239d88,0.587,17,0.089,True,0.187,False,-1,21,CLUSTER_0000,1,DISPOSABLE_EMAIL,1
REF_007087,CUST_31702,CUST_92298,CODE_1702_128,2025-05-23 21:22:23,DEV_4D8C0870,DEV_FB4E25C2,10.184.197.103,192.168.24.106,1,outlook.com,1629,34,0,0,41060,5,Delhi,Mumbai,19.72,False,2,692cadae0c46db30,0.176,70,0.488,True,0.118,False,-1,29,CLUSTER_0000,1,LEGITIMATE,0
REF_005043,CUST_52628,CUST_74953,CODE_2628_376,2025-11-09 11:45:39,DEV_556C900D,DEV_DAE02CB6,10.183.107.136,172.18.53.227,2,outlook.com,762,126,1,0,63120,1,Surat,Jaipur,18.02,False,2,ac255ec8b18f45bb,0.211,74,0.246,True,0.031,False,-1,12,CLUSTER_0000,1,LEGITIMATE,0
REF_009390,CUST_32187,CUST_74041,CODE_2187_738,2026-04-13 23:28:21,DEV_DBADF1EA,DEV_B2853618,10.171.88.183,10.171.88.183,8,icloud.com,579,11,1,0,51764,2,Kolkata,Chennai,0.53,False,1,8bbd4cee855876a6,0.249,43,0.134,True,0.078,False,-1,21,CLUSTER_0000,1,IP_REUSE,1
REF_004747,CUST_24328,CUST_65658,CODE_4328_338,2025-12-24 05:28:26,DEV_284DB7D1,DEV_E39922D0,10.174.53.80,172.31.0.148,2,rediffmail.com,1725,269,3,0,19431,5,Jaipur,Jaipur,52.1,False,2,0e1c3459da829598,0.031,20,0.325,True,0.023,False,-1,21,CLUSTER_0000,1,LEGITIMATE,0
REF_009393,CUST_55478,CUST_82778,CODE_5478_256,2025-08-27 00:23:01,DEV_F081F52D,DEV_567397E4,10.63.97.153,10.63.97.153,9,outlook.com,279,16,0,1,22968,5,Chennai,Pune,11.97,False,1,31e5709d3fd38f78,0.3,58,0.247,True,0.072,False,-1,10,CLUSTER_0000,1,IP_REUSE,1
REF_008101,CUST_13972,CUST_69530,CODE_3972_512,2025-06-23 02:46:51,DEV_0D36AED5,DEV_A243E308,172.24.238.151,172.18.216.208,1,outlook.com,1669,266,1,0,53155,1,Pune,Bengaluru,39.27,False,2,84dd0261766f793e,0.239,12,0.355,True,0.045,False,-1,8,CLUSTER_0000,1,LEGITIMATE,0
REF_007333,CUST_44789,CUST_68414,CODE_4789_613,2025-07-07 05:00:27,DEV_A4F2A14D,DEV_772D385C,192.168.147.195,172.27.103.224,1,icloud.com,1363,210,3,0,70307,2,Hyderabad,Delhi,53.71,False,2,2520211f775ac48a,0.112,30,0.414,True,0.129,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_009279,CUST_41758,CUST_93912,CODE_1758_741,2025-08-26 05:48:43,DEV_62CF4143,DEV_D89D7123,10.46.136.244,10.46.136.244,10,hotmail.com,783,5,1,1,31628,2,Chennai,Surat,13.6,False,1,5f5d3ddb6a8edd53,0.133,72,0.003,True,0.097,False,-1,10,CLUSTER_0000,1,IP_REUSE,1
REF_006393,CUST_50613,CUST_82581,CODE_0613_799,2025-09-01 10:30:47,DEV_1486B2E4,DEV_7F2FA449,192.168.93.42,192.168.87.157,2,rediffmail.com,1553,106,1,0,64373,5,Chennai,Chennai,40.82,False,1,9ba86a15bc383640,0.278,74,0.059,True,0.039,False,-1,26,CLUSTER_0000,1,LEGITIMATE,0
REF_002402,CUST_51803,CUST_93240,CODE_1803_989,2026-01-31 08:43:23,DEV_70D46B92,DEV_DD152E10,172.28.165.255,172.26.196.117,1,icloud.com,509,100,1,0,26723,1,Ahmedabad,Hyderabad,1.87,False,1,692aac9753a7add3,0.177,45,0.309,True,0.123,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_005521,CUST_42615,CUST_97408,CODE_2615_697,2025-05-03 14:59:07,DEV_068E99D2,DEV_4E55C0F3,10.28.95.18,10.164.48.94,1,yahoo.com,1137,356,2,0,56102,2,Bengaluru,Surat,1.12,False,2,a70a58916e970741,0.019,72,0.116,True,0.026,False,-1,23,CLUSTER_0000,1,LEGITIMATE,0
REF_001217,CUST_48564,CUST_60657,CODE_8564_325,2026-01-28 01:54:56,DEV_D5891C83,DEV_4BB31F89,172.19.148.120,192.168.224.17,2,hotmail.com,1678,131,3,0,63116,4,Mumbai,Ahmedabad,42.5,False,2,a65da314dd807c86,0.091,81,0.35,True,0.129,False,-1,29,CLUSTER_0000,1,LEGITIMATE,0
REF_008721,CUST_20708,CUST_99917,CODE_0708_573,2026-04-22 12:49:08,DEV_F0022C02,DEV_37FDD86C,10.134.218.237,10.158.103.161,1,protonmail.com,14,5,3,0,26838,2,Kolkata,Kolkata,47.1,False,1,e7270ff6a434e2c8,0.206,67,0.151,True,0.096,False,-1,21,CLUSTER_0024,5,REFERRAL_RING,1
REF_006021,CUST_25269,CUST_65908,CODE_5269_436,2025-07-19 16:31:31,DEV_4B380DA3,DEV_1C31C5E9,10.118.229.144,10.52.253.225,2,icloud.com,1858,270,2,0,65499,2,Bengaluru,Hyderabad,56.42,False,1,418fa3ec3e6a7133,0.243,17,0.133,True,0.102,False,-1,7,CLUSTER_0000,1,LEGITIMATE,0
REF_008047,CUST_10829,CUST_83168,CODE_0829_969,2025-06-16 09:44:22,DEV_A3567DA9,DEV_B2761CE7,172.20.7.145,10.184.234.130,2,yahoo.com,1071,64,1,0,83158,5,Kolkata,Bengaluru,38.03,False,1,450dc82cba03b827,0.053,67,0.234,True,0.11,False,-1,6,CLUSTER_0000,1,LEGITIMATE,0
REF_001065,CUST_56723,CUST_93482,CODE_6723_419,2025-04-23 08:35:12,DEV_61E51D37,DEV_1F1D97C0,10.79.150.222,192.168.75.173,1,icloud.com,1301,104,0,0,59658,1,Kolkata,Pune,11.61,False,1,44f158f6fb628f1e,0.208,78,0.415,True,0.147,False,-1,5,CLUSTER_0000,1,LEGITIMATE,0
REF_003787,CUST_44073,CUST_87398,CODE_4073_925,2025-12-05 14:31:41,DEV_24FABA83,DEV_BA5E56AC,172.23.56.212,10.144.181.106,1,gmail.com,1592,38,0,0,42776,4,Jaipur,Delhi,41.03,False,2,5892bcab5f080e8c,0.011,29,0.495,True,0.107,False,-1,14,CLUSTER_0000,1,LEGITIMATE,0
REF_004411,CUST_29234,CUST_71386,CODE_9234_545,2026-03-28 02:13:08,DEV_5A7777CF,DEV_6D41A70E,10.248.165.244,192.168.27.27,1,yahoo.com,663,247,0,0,74703,2,Bengaluru,Ahmedabad,55.98,False,2,5ea1c455a526c5aa,0.208,40,0.053,True,0.046,False,-1,7,CLUSTER_0000,1,LEGITIMATE,0
REF_006902,CUST_15979,CUST_94255,CODE_5979_581,2026-04-22 07:13:56,DEV_9E2D1534,DEV_9CED5567,10.121.157.142,192.168.245.237,2,rediffmail.com,562,307,2,0,44881,2,Pune,Surat,42.62,False,2,4bc456ae8b95e257,0.16,79,0.254,True,0.038,False,-1,18,CLUSTER_0000,1,LEGITIMATE,0
REF_006801,CUST_43392,CUST_87097,CODE_3392_605,2026-03-12 21:45:08,DEV_7E118D4E,DEV_E6D5F2E2,10.36.71.106,172.28.183.95,2,yahoo.com,1097,157,0,0,10936,5,Delhi,Ahmedabad,55.99,False,2,938760d3b51ceec2,0.173,80,0.363,True,0.054,False,-1,0,CLUSTER_0000,1,LEGITIMATE,0
REF_005524,CUST_11399,CUST_91073,CODE_1399_151,2025-04-27 08:09:16,DEV_4BDE85DC,DEV_E803085A,10.70.98.20,172.26.233.103,2,rediffmail.com,903,105,1,0,34966,5,Pune,Pune,26.0,False,2,1657361198f95c94,0.034,49,0.024,True,0.119,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_005997,CUST_27380,CUST_77946,CODE_7380_235,2025-10-29 23:30:11,DEV_9988E6C3,DEV_5F8F3C92,172.29.104.159,192.168.209.168,1,gmail.com,1206,355,2,0,51704,4,Pune,Surat,53.76,False,1,57033face5f2fc9f,0.149,91,0.243,True,0.008,False,-1,15,CLUSTER_0000,1,LEGITIMATE,0
REF_008859,CUST_39729,CUST_87202,CODE_9729_479,2025-05-11 05:32:50,DEV_EAC4BB06,DEV_CFBBF708,172.24.117.167,10.65.170.198,1,hotmail.com,238,140,11,1,1192,1,Jaipur,Chennai,6.47,False,1,b455d0521a5d3378,0.259,40,0.393,True,0.086,False,-1,12,CLUSTER_0000,1,HIGH_VELOCITY,1
REF_005889,CUST_42954,CUST_87626,CODE_2954_973,2025-04-22 07:48:49,DEV_ACF1DEF2,DEV_9F184009,192.168.196.152,172.18.10.6,2,protonmail.com,1355,94,3,0,75507,4,Jaipur,Surat,37.52,False,2,1c02f523a6ef6504,0.276,47,0.398,True,0.059,False,-1,25,CLUSTER_0000,1,LEGITIMATE,0
REF_002162,CUST_40276,CUST_93073,CODE_0276_523,2026-02-18 21:47:54,DEV_25434A03,DEV_B38BB49E,172.29.70.213,10.133.253.107,2,outlook.com,1599,49,3,0,79476,1,Mumbai,Surat,7.31,False,2,4a76d57ecd3e54ba,0.104,23,0.362,True,0.084,False,-1,9,CLUSTER_0000,1,LEGITIMATE,0
REF_003009,CUST_52006,CUST_75086,CODE_2006_448,2025-09-14 02:39:31,DEV_A64BC024,DEV_76165B82,192.168.7.142,10.212.94.240,2,protonmail.com,390,281,3,0,13131,4,Delhi,Mumbai,9.87,False,2,041956214a81d145,0.003,63,0.118,True,0.082,False,-1,19,CLUSTER_0000,1,LEGITIMATE,0
REF_001106,CUST_16678,CUST_75188,CODE_6678_813,2025-07-08 01:15:18,DEV_A3F70032,DEV_7F886B69,172.24.243.161,172.30.98.8,2,icloud.com,1023,162,0,0,38729,4,Hyderabad,Chennai,16.51,False,2,c48bc4b18a624b82,0.169,36,0.436,True,0.005,False,-1,6,CLUSTER_0000,1,LEGITIMATE,0
REF_009805,CUST_54194,CUST_77296,CODE_4194_979,2025-11-16 17:36:24,DEV_009A902C,DEV_22180E49,172.19.196.178,192.168.59.75,1,yahoo.com,511,3,3,0,3910,5,Jaipur,Mumbai,17.55,False,3,2ce045423203b700,0.474,73,0.013,True,0.177,False,-1,6,CLUSTER_0000,1,ADDRESS_COLLISION,1
REF_000693,CUST_14919,CUST_82475,CODE_4919_260,2025-12-03 16:04:13,DEV_ED5A7840,DEV_F01FFAE1,172.24.202.32,10.150.49.20,1,rediffmail.com,460,191,3,0,30564,3,Mumbai,Bengaluru,11.05,False,1,35444aadb2e1658e,0.037,13,0.166,True,0.066,False,-1,15,CLUSTER_0000,1,LEGITIMATE,0
REF_007558,CUST_31966,CUST_74884,CODE_1966_195,2026-01-11 12:06:15,DEV_72C04E55,DEV_2DBE2A25,172.19.88.225,172.31.161.38,1,outlook.com,1074,51,2,0,75723,1,Chennai,Kolkata,12.82,False,1,e53d4e8d3b5d7a60,0.005,67,0.308,True,0.001,False,-1,28,CLUSTER_0000,1,LEGITIMATE,0
REF_004957,CUST_29487,CUST_83546,CODE_9487_980,2026-03-12 09:06:32,DEV_4A533704,DEV_49110212,10.178.225.80,192.168.70.98,2,rediffmail.com,1245,77,1,0,23330,1,Surat,Surat,4.8,False,1,fbc0db5b4104e49c,0.031,57,0.304,True,0.076,False,-1,8,CLUSTER_0000,1,LEGITIMATE,0
REF_009967,CUST_57459,CUST_73621,CODE_7459_269,2025-10-03 11:49:32,DEV_432F60F5,DEV_73F6AD39,172.30.158.102,192.168.216.186,2,rediffmail.com,1427,66,13,0,46920,28,Ahmedabad,Bengaluru,49.05,True,2,7b184875d55d30df,0.064,92,0.135,True,0.026,True,12,117,CLUSTER_0000,1,REFERRAL_CODE_FARMING,1
REF_008505,CUST_16511,CUST_74696,CODE_6511_802,2025-07-09 13:36:37,DEV_B3C058B5,DEV_B3C058B5,172.18.135.104,10.68.185.91,2,yahoo.com,1898,51,1,0,55952,3,Pune,Delhi,41.76,False,1,8e82dcb059b6656f,0.235,25,0.365,True,0.032,False,-1,1,CLUSTER_0000,1,SELF_REFERRAL,1
REF_004370,CUST_22491,CUST_86455,CODE_2491_713,2025-09-01 09:14:17,DEV_D4C8E54F,DEV_CB267167,192.168.68.78,192.168.165.194,1,yahoo.com,539,159,1,0,45954,5,Jaipur,Pune,59.4,False,2,a71c5b6cfc2c3de8,0.136,91,0.428,True,0.125,False,-1,0,CLUSTER_0000,1,LEGITIMATE,0
REF_002766,CUST_19738,CUST_82463,CODE_9738_557,2025-10-03 13:40:41,DEV_72C9853B,DEV_AD9C11DA,10.24.121.197,10.217.39.97,1,protonmail.com,1239,350,2,0,70094,4,Jaipur,Kolkata,38.76,False,2,2c978ae14c7fff66,0.192,94,0.286,True,0.145,False,-1,20,CLUSTER_0000,1,LEGITIMATE,0
REF_003930,CUST_34904,CUST_77726,CODE_4904_424,2026-04-07 23:34:32,DEV_19587C79,DEV_7B073264,172.22.221.194,10.211.81.27,1,outlook.com,1597,228,2,0,69233,2,Ahmedabad,Bengaluru,43.02,False,1,984794685099ea2b,0.038,22,0.199,True,0.093,False,-1,11,CLUSTER_0000,1,LEGITIMATE,0
REF_007177,CUST_29487,CUST_60402,CODE_9487_980,2026-01-30 05:49:20,DEV_4A533704,DEV_EEDEE899,10.178.225.80,10.241.53.188,2,hotmail.com,850,311,2,0,13054,1,Surat,Jaipur,41.86,False,1,70d83a5fea1eac0b,0.057,80,0.278,True,0.1,False,-1,30,CLUSTER_0000,1,LEGITIMATE,0
REF_008761,CUST_54129,CUST_83657,CODE_4129_769,2026-04-22 12:49:48,DEV_33ED942E,DEV_EDA694C3,10.98.225.232,10.205.79.45,1,gmail.com,39,23,4,1,68891,1,Delhi,Delhi,9.49,False,2,4ae978e344eaa4f2,0.041,54,0.395,True,0.055,False,-1,9,CLUSTER_0031,6,REFERRAL_RING,1
REF_008179,CUST_11891,CUST_81266,CODE_1891_745,2025-11-13 02:17:40,DEV_5A9B3BA6,DEV_F448A238,10.216.180.217,10.41.240.1,1,hotmail.com,1028,89,3,0,83054,2,Surat,Hyderabad,31.93,False,2,d4996b34acb834cd,0.069,72,0.151,True,0.033,False,-1,19,CLUSTER_0000,1,LEGITIMATE,0
REF_006436,CUST_21909,CUST_63010,CODE_1909_151,2026-01-30 15:33:24,DEV_A1048D8A,DEV_57A2CE2B,10.180.99.105,10.218.179.17,1,outlook.com,1039,246,0,0,65518,2,Hyderabad,Surat,52.37,False,2,efb6b02b7392a67f,0.211,34,0.255,True,0.027,False,-1,4,CLUSTER_0000,1,LEGITIMATE,0
REF_000629,CUST_53917,CUST_71999,CODE_3917_207,2025-09-10 09:32:17,DEV_E633106C,DEV_C4734D9F,10.240.34.208,10.235.230.67,1,protonmail.com,1909,96,3,0,85182,2,Bengaluru,Mumbai,33.04,False,2,11db393eab346723,0.212,87,0.337,True,0.1,False,-1,6,CLUSTER_0000,1,LEGITIMATE,0
REF_002452,CUST_36677,CUST_86291,CODE_6677_294,2025-05-08 08:28:11,DEV_37072CEC,DEV_8799ED7C,172.29.44.193,10.37.101.186,2,outlook.com,407,100,3,0,16793,1,Delhi,Kolkata,40.07,False,1,e1dce206f85aeeff,0.026,57,0.062,True,0.091,False,-1,5,CLUSTER_0000,1,LEGITIMATE,0
REF_008441,CUST_55994,CUST_78809,CODE_5994_799,2025-07-27 01:53:21,DEV_B94DB2DB,DEV_B94DB2DB,172.16.94.13,172.30.96.242,2,hotmail.com,366,336,3,0,25125,4,Delhi,Delhi,38.57,False,2,712fb41142234c83,0.289,98,0.15,True,0.073,False,-1,27,CLUSTER_0000,1,SELF_REFERRAL,1
REF_009605,CUST_45142,CUST_84080,CODE_5142_227,2025-07-24 05:53:55,DEV_DDFB5AEC,DEV_EF63128E,192.168.112.113,192.168.202.128,1,yahoo.com,1661,206,10,15,75,4,Kolkata,Jaipur,37.77,False,1,343ec661bbe0cd79,0.202,26,0.499,True,0.053,False,-1,1,CLUSTER_0000,1,BURST_VELOCITY,1
REF_003825,CUST_20783,CUST_87618,CODE_0783_363,2025-05-22 03:09:13,DEV_4AAB643A,DEV_067A1353,192.168.143.55,10.223.219.75,1,rediffmail.com,659,130,1,0,8435,4,Ahmedabad,Pune,35.33,False,2,96e8ab080c9df672,0.137,15,0.223,True,0.146,False,-1,24,CLUSTER_0000,1,LEGITIMATE,0
REF_009003,CUST_40490,CUST_94387,CODE_0490_394,2025-07-12 07:37:57,DEV_1F5BC27B,DEV_F8990597,172.24.200.77,172.17.135.138,1,icloud.com,215,137,18,3,858,1,Jaipur,Bengaluru,11.08,False,1,6aabba652d79c250,0.409,14,0.239,True,0.159,False,-1,9,CLUSTER_0000,1,HIGH_VELOCITY,1
REF_002653,CUST_39729,CUST_67702,CODE_9729_479,2025-08-23 11:20:49,DEV_EAC4BB06,DEV_A0212915,172.24.117.167,172.31.239.249,1,yahoo.com,204,35,0,0,46780,3,Jaipur,Bengaluru,19.32,False,1,5a71e4b80aed305d,0.053,28,0.381,True,0.02,False,-1,13,CLUSTER_0000,1,LEGITIMATE,0
REF_009133,CUST_38440,CUST_96650,CODE_8440_200,2025-10-15 08:28:21,DEV_63E50193,DEV_F7A29567,172.18.19.251,10.42.136.109,1,guerrillamail.com,1665,6,0,0,11665,2,Delhi,Bengaluru,33.15,False,2,005205112142ec96,0.501,16,0.279,True,0.104,False,-1,2,CLUSTER_0000,1,DISPOSABLE_EMAIL,1
REF_003744,CUST_22363,CUST_96027,CODE_2363_814,2026-02-12 05:48:45,DEV_96A15811,DEV_406A4BFD,192.168.42.76,10.116.75.13,2,protonmail.com,356,37,1,0,20089,3,Chennai,Kolkata,34.39,False,1,cc175c369b712165,0.004,42,0.16,True,0.017,False,-1,21,CLUSTER_0000,1,LEGITIMATE,0
REF_002177,CUST_48175,CUST_77834,CODE_8175_665,2026-03-20 16:10:55,DEV_1AD23E34,DEV_101B4215,172.19.96.147,172.17.35.148,2,icloud.com,1889,249,3,0,76003,5,Bengaluru,Mumbai,59.66,False,1,515ca68580e5d6ef,0.288,83,0.06,True,0.058,False,-1,8,CLUSTER_0000,1,LEGITIMATE,0
REF_009933,CUST_55286,CUST_62182,CODE_5286_252,2026-03-18 11:15:47,DEV_580929F9,DEV_F63DDDD2,192.168.177.196,192.168.147.115,2,outlook.com,1630,9,2,1,27058,3,Jaipur,Chennai,19.75,False,2,e32a9d01254eff75,0.712,70,0.209,True,0.177,False,-1,25,CLUSTER_0000,1,IDENTITY_DOC_REUSE,1
REF_009289,CUST_44581,CUST_98840,CODE_4581_993,2026-04-10 04:24:29,DEV_7580D132,DEV_51D1E553,10.73.78.121,10.73.78.121,7,hotmail.com,878,7,2,1,79615,4,Surat,Delhi,7.8,False,1,7377bc08e2f14035,0.098,42,0.289,True,0.022,False,-1,23,CLUSTER_0000,1,IP_REUSE,1
REF_003319,CUST_24915,CUST_69542,CODE_4915_328,2025-09-13 09:17:39,DEV_93A94C32,DEV_8CFB90CA,192.168.169.93,192.168.205.234,1,outlook.com,1237,306,3,0,64784,2,Mumbai,Chennai,14.72,False,1,30740c9087399614,0.05,54,0.178,True,0.124,False,-1,20,CLUSTER_0000,1,LEGITIMATE,0
REF_007783,CUST_16577,CUST_75635,CODE_6577_995,2025-08-05 10:30:07,DEV_7715E02A,DEV_B575AFD7,192.168.15.241,10.90.144.98,2,gmail.com,1320,138,2,0,64161,1,Ahmedabad,Pune,1.25,False,2,57197bbe1e398f6d,0.203,52,0.079,True,0.147,False,-1,30,CLUSTER_0000,1,LEGITIMATE,0
REF_002788,CUST_58577,CUST_63871,CODE_8577_552,2025-06-20 19:50:10,DEV_8833AEBC,DEV_07CF8A0E,172.28.2.131,10.110.184.51,1,protonmail.com,1728,129,3,0,27496,4,Jaipur,Pune,19.25,False,2,cee0e5524c8d0244,0.294,66,0.053,True,0.1,False,-1,19,CLUSTER_0000,1,LEGITIMATE,0
REF_004106,CUST_58598,CUST_82141,CODE_8598_381,2025-08-17 00:58:50,DEV_1D530E23,DEV_1CC779B4,192.168.44.131,192.168.79.172,1,hotmail.com,258,100,2,0,43405,3,Chennai,Surat,54.58,False,2,d4760fa4cf1e4470,0.138,73,0.455,True,0.049,False,-1,17,CLUSTER_0000,1,LEGITIMATE,0
